Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,ClassName,ClassID
39.4,140.3,8.1,7.8,5.9,144.8,1,Assam,-1
39.4,148.0,3.6,8.2,6.4,153.6,0,Bhuttan,+1
45.5,145.0,6.4,5.7,6.1,150.2,1,Assam,-1
24.7,129.1,9.9,11.6,7.2,135.0,1,Bhuttan,+1
28.2,145.6,7.4,12.4,6.8,150.9,0,Bhuttan,+1
29.7,146.9,17.8,9.6,9.4,152.8,1,Bhuttan,+1
49.3,150.5,13.2,9.3,4.0,156.0,1,Assam,-1
24.3,129.7,5.8,13.5,5.6,135.2,1,Bhuttan,+1
47.2,146.3,15.7,8.2,5.3,151.6,1,Assam,-1
41.7,136.2,16.5,11.4,5.6,141.9,1,Bhuttan,+1
42.6,129.3,11.8,8.2,6.6,134.4,1,Bhuttan,+1
49.0,161.2,11.8,7.0,3.5,166.5,0,Assam,-1
37.1,134.8,16.2,9.4,7.4,140.3,1,Bhuttan,+1
45.7,153.4,19.8,9.8,5.6,158.1,0,Assam,-1
56.9,134.7,14.5,12.6,7.6,140.5,1,Bhuttan,+1
45.7,149.4,13.9,12.1,6.8,155.2,1,Bhuttan,+1
55.2,154.1,10.5,9.4,5.8,159.5,1,Assam,-1
57.1,155.6,19.0,3.3,2.5,160.7,0,Assam,-1
35.0,141.2,12.2,11.8,5.6,146.3,1,Bhuttan,+1
48.5,142.8,8.3,10.2,6.9,148.5,1,Bhuttan,+1
49.7,147.8,12.0,7.9,5.6,152.4,1,Assam,-1
44.2,145.9,11.8,7.4,5.2,150.7,1,Assam,-1
44.6,134.6,11.7,6.8,8.3,139.8,0,Bhuttan,+1
30.3,157.2,12.1,5.9,3.8,162.5,1,Assam,-1
49.8,140.5,13.3,7.7,5.5,145.5,0,Assam,-1
34.8,163.2,13.7,8.1,4.9,167.8,0,Assam,-1
55.4,140.9,13.7,5.6,5.1,145.6,0,Assam,-1
41.0,165.0,15.2,9.1,4.8,170.0,0,Assam,-1
42.7,120.6,5.8,7.8,5.4,125.2,1,Assam,-1
44.6,126.8,9.8,7.5,7.2,132.0,1,Bhuttan,+1
48.3,157.6,11.0,8.3,4.3,162.9,0,Assam,-1
52.4,151.6,15.3,9.4,8.0,156.5,0,Assam,-1
49.4,132.2,7.8,8.1,5.7,137.1,0,Assam,-1
46.2,152.9,8.0,10.5,4.9,157.5,0,Assam,-1
28.8,131.3,9.3,8.6,7.0,137.1,1,Bhuttan,+1
37.2,127.9,16.0,10.2,5.1,132.6,0,Assam,-1
43.0,141.9,6.4,10.4,9.5,147.0,1,Bhuttan,+1
40.4,162.4,14.7,9.1,4.6,167.6,1,Assam,-1
44.7,121.3,19.4,7.7,4.0,126.4,0,Assam,-1
45.2,148.6,9.3,9.0,4.9,153.7,1,Assam,-1
30.7,140.8,3.9,10.0,5.7,145.9,1,Bhuttan,+1
46.8,161.2,8.3,7.7,4.4,166.1,0,Assam,-1
36.2,144.3,11.1,10.7,5.8,149.2,1,Assam,-1
43.4,149.9,8.3,6.8,6.4,155.5,0,Bhuttan,+1
31.3,152.5,10.7,9.4,7.3,158.3,1,Bhuttan,+1
44.5,129.1,5.9,8.1,8.8,134.8,1,Bhuttan,+1
51.7,139.7,8.5,12.6,8.5,145.1,0,Bhuttan,+1
49.8,130.7,14.7,10.8,5.6,136.0,1,Bhuttan,+1
29.7,135.0,5.2,8.9,8.5,140.7,1,Bhuttan,+1
36.8,159.3,16.3,11.8,3.9,164.3,0,Assam,-1
50.1,158.8,10.1,8.7,5.0,164.2,0,Assam,-1
42.3,122.0,6.0,7.0,7.0,127.7,1,Bhuttan,+1
48.3,148.8,13.6,10.0,4.6,153.7,0,Assam,-1
27.6,150.6,15.9,7.7,5.6,155.2,1,Assam,-1
47.5,138.6,5.0,11.2,7.7,144.1,1,Bhuttan,+1
46.7,172.2,21.0,6.9,5.3,176.9,1,Assam,-1
25.4,132.2,7.6,8.3,6.8,138.0,1,Bhuttan,+1
42.5,124.9,9.4,12.8,8.4,130.1,1,Bhuttan,+1
47.6,148.9,13.8,9.1,6.9,154.0,1,Bhuttan,+1
41.8,149.9,9.5,7.0,5.5,155.4,1,Assam,-1
49.1,138.7,14.9,7.3,6.0,143.4,1,Assam,-1
40.5,137.9,13.7,10.6,8.1,143.6,1,Bhuttan,+1
44.4,133.0,14.9,8.0,5.5,138.8,1,Bhuttan,+1
59.4,130.2,13.5,6.4,5.7,135.3,1,Assam,-1
46.9,145.3,13.9,6.4,5.6,150.3,1,Assam,-1
29.4,152.9,6.5,5.5,6.8,158.3,1,Bhuttan,+1
37.1,141.6,10.2,12.1,7.5,147.3,1,Bhuttan,+1
35.7,136.5,2.1,6.6,6.7,142.0,1,Bhuttan,+1
52.8,149.9,17.1,10.3,4.1,154.7,1,Assam,-1
57.5,168.4,11.4,7.0,4.2,173.6,0,Assam,-1
51.2,154.2,16.3,9.5,6.3,159.2,1,Assam,-1
53.9,151.7,20.9,8.7,4.6,156.7,0,Assam,-1
48.4,130.3,10.5,10.3,7.5,136.0,1,Bhuttan,+1
41.5,143.3,13.5,6.3,5.0,148.0,0,Assam,-1
55.3,133.1,6.2,13.5,5.8,139.0,0,Bhuttan,+1
51.3,145.6,13.3,7.8,6.7,150.3,0,Assam,-1
39.2,145.9,13.7,9.9,8.5,151.3,1,Bhuttan,+1
52.8,148.2,14.7,5.7,5.1,153.2,1,Assam,-1
40.1,143.5,10.1,9.8,6.0,148.4,0,Assam,-1
37.5,148.1,10.1,9.0,5.1,153.4,0,Assam,-1
47.5,154.0,19.7,10.6,4.0,158.6,0,Assam,-1
50.2,165.9,14.3,6.7,4.2,170.5,1,Assam,-1
30.1,148.1,11.7,7.4,5.3,153.0,1,Assam,-1
40.9,156.1,11.0,8.5,7.0,161.7,1,Bhuttan,+1
58.0,164.2,6.8,8.1,5.6,169.5,1,Assam,-1
39.7,133.9,11.8,10.8,7.1,139.8,1,Bhuttan,+1
62.9,173.3,11.5,8.5,4.8,178.1,0,Assam,-1
53.3,138.6,13.6,7.2,5.6,143.4,0,Assam,-1
45.6,138.6,13.9,12.5,7.3,143.6,1,Bhuttan,+1
61.5,119.6,14.1,8.9,4.4,124.3,0,Assam,-1
36.0,155.4,10.5,8.9,6.1,160.5,0,Assam,-1
29.3,133.1,6.3,5.9,6.0,138.3,0,Bhuttan,+1
42.1,142.6,8.9,7.4,5.4,147.1,0,Assam,-1
44.3,116.9,12.4,10.1,6.7,122.1,1,Bhuttan,+1
44.3,138.7,17.8,5.1,5.8,143.8,1,Bhuttan,+1
54.6,123.4,8.6,8.0,6.1,128.2,1,Assam,-1
50.7,120.3,10.5,11.1,7.4,125.8,1,Bhuttan,+1
40.5,144.9,10.7,6.7,6.7,150.5,1,Bhuttan,+1
32.4,164.5,10.2,8.5,6.4,169.2,1,Assam,-1
34.7,145.5,11.7,11.4,6.2,151.1,1,Bhuttan,+1
38.9,150.7,10.8,9.7,5.7,156.2,1,Bhuttan,+1
45.1,144.8,10.2,9.0,9.0,150.6,1,Bhuttan,+1
39.8,139.3,11.1,8.4,5.0,144.4,1,Assam,-1
42.2,147.3,4.6,11.0,7.0,152.3,1,Bhuttan,+1
44.6,129.8,11.5,10.8,5.9,135.5,0,Bhuttan,+1
57.7,157.3,6.2,9.7,4.2,162.7,1,Assam,-1
36.0,124.6,7.6,6.2,5.8,130.2,1,Bhuttan,+1
43.2,140.8,13.8,6.8,4.7,145.6,0,Bhuttan,+1
39.3,158.0,15.5,7.7,5.3,162.9,1,Assam,-1
39.5,140.0,10.4,7.6,9.0,146.0,0,Bhuttan,+1
26.8,148.7,17.1,7.5,7.4,154.4,1,Bhuttan,+1
38.8,151.2,9.9,5.9,4.5,155.8,0,Assam,-1
32.7,151.4,13.4,7.5,6.5,156.5,1,Bhuttan,+1
48.2,132.1,11.2,10.1,8.1,137.6,1,Bhuttan,+1
62.9,161.4,8.0,9.8,6.7,166.2,1,Assam,-1
46.4,158.5,9.0,7.9,3.2,163.2,0,Assam,-1
61.4,147.2,5.8,9.1,7.1,153.1,1,Bhuttan,+1
52.0,120.3,13.1,8.3,6.0,125.5,0,Assam,-1
38.3,162.0,13.3,6.2,6.7,167.9,1,Bhuttan,+1
46.7,164.4,9.8,12.5,6.5,169.8,1,Bhuttan,+1
44.6,134.4,12.1,8.5,6.5,139.1,1,Assam,-1
45.2,140.7,9.2,10.6,6.4,146.6,1,Bhuttan,+1
53.8,160.3,15.0,7.5,2.9,165.1,0,Assam,-1
34.8,144.0,7.6,8.2,5.3,149.3,1,Assam,-1
33.4,155.5,6.6,12.0,6.4,160.6,1,Bhuttan,+1
31.1,141.1,9.0,8.5,6.9,146.3,1,Bhuttan,+1
52.4,136.2,8.5,8.8,3.7,141.4,0,Assam,-1
30.2,109.7,14.4,10.1,7.0,115.1,1,Bhuttan,+1
52.9,114.9,13.9,8.8,3.8,120.0,0,Assam,-1
33.2,144.3,16.5,8.5,5.3,149.7,0,Assam,-1
40.1,144.1,6.9,12.8,6.3,149.3,1,Bhuttan,+1
37.2,121.3,4.7,9.2,4.7,126.1,1,Assam,-1
53.8,157.7,12.5,7.8,5.5,162.4,0,Assam,-1
29.4,135.7,8.6,9.2,7.9,141.6,1,Bhuttan,+1
49.0,145.4,10.1,10.0,5.9,151.3,0,Bhuttan,+1
47.0,151.4,5.7,7.7,4.7,156.2,0,Assam,-1
32.8,149.6,3.7,10.1,5.8,155.4,1,Bhuttan,+1
63.6,149.5,15.9,13.9,7.2,154.9,0,Bhuttan,+1
61.6,132.3,12.8,6.2,5.9,136.9,1,Assam,-1
40.6,137.3,4.8,8.3,5.5,142.0,1,Assam,-1
52.6,157.2,9.6,8.3,6.4,162.7,1,Assam,-1
42.6,149.6,12.7,7.9,6.0,154.4,0,Assam,-1
57.4,148.9,6.5,6.6,5.3,154.2,1,Assam,-1
33.6,122.0,16.4,11.2,5.8,127.3,1,Bhuttan,+1
47.9,172.6,12.8,9.6,3.8,177.2,0,Assam,-1
35.8,144.4,19.9,8.1,5.7,149.1,0,Assam,-1
32.5,178.8,15.3,6.5,3.8,184.1,0,Assam,-1
46.9,149.3,7.8,6.7,5.3,154.6,0,Bhuttan,+1
33.4,128.7,8.9,11.0,7.2,134.5,1,Bhuttan,+1
30.7,133.9,6.0,12.5,8.5,139.6,1,Bhuttan,+1
46.1,156.0,14.0,7.2,7.0,160.7,1,Assam,-1
44.3,146.6,11.4,10.5,7.5,152.0,1,Bhuttan,+1
61.9,127.2,11.2,6.6,3.0,132.3,1,Assam,-1
43.5,151.2,13.2,8.1,4.4,156.6,1,Assam,-1
27.3,140.8,10.8,12.6,7.4,146.1,1,Bhuttan,+1
40.6,137.5,12.2,9.4,6.5,143.0,1,Bhuttan,+1
49.6,135.4,17.1,13.5,7.7,140.8,1,Bhuttan,+1
52.4,157.7,10.6,6.5,3.0,162.3,1,Assam,-1
55.8,128.1,13.8,7.3,2.5,133.0,1,Assam,-1
48.4,147.7,14.4,9.2,6.2,152.5,0,Assam,-1
36.7,139.2,13.8,8.9,8.1,144.5,0,Bhuttan,+1
41.1,155.4,16.6,10.1,6.5,160.9,1,Bhuttan,+1
43.4,150.0,2.2,9.6,9.1,155.1,1,Bhuttan,+1
51.1,143.7,3.8,11.8,6.6,149.6,1,Bhuttan,+1
28.8,138.2,6.3,11.2,6.6,143.3,1,Bhuttan,+1
57.7,158.1,11.2,11.4,3.8,163.7,1,Bhuttan,+1
53.2,122.8,9.3,8.4,4.3,127.7,1,Assam,-1
42.8,162.9,8.9,7.8,4.3,167.9,0,Assam,-1
48.0,161.8,14.0,9.5,7.4,167.1,1,Bhuttan,+1
42.6,144.2,11.3,12.7,7.4,149.6,1,Bhuttan,+1
37.9,156.7,13.2,13.4,6.6,161.9,1,Bhuttan,+1
41.3,133.0,9.5,7.3,5.2,137.9,1,Assam,-1
42.2,128.2,8.5,8.8,5.0,133.5,1,Assam,-1
54.6,152.9,10.8,8.2,6.0,157.7,1,Assam,-1
59.7,141.4,8.7,11.4,4.6,146.6,0,Assam,-1
32.7,155.9,8.1,9.3,6.2,161.6,1,Bhuttan,+1
29.4,131.6,13.8,7.6,6.2,136.8,0,Bhuttan,+1
56.0,142.3,15.0,7.6,5.0,147.5,0,Assam,-1
37.5,169.9,10.2,9.1,8.6,175.0,1,Bhuttan,+1
38.5,140.1,15.5,12.2,6.0,145.6,1,Bhuttan,+1
49.8,156.5,16.9,9.7,4.2,161.1,0,Assam,-1
27.5,138.4,8.3,10.4,9.4,143.4,0,Bhuttan,+1
42.7,158.7,9.9,15.9,6.7,164.2,1,Bhuttan,+1
44.7,143.6,12.6,9.7,6.1,148.8,1,Assam,-1
39.9,139.2,18.4,10.5,5.7,144.5,1,Assam,-1
45.5,144.3,8.7,9.5,5.6,149.1,1,Assam,-1
27.3,159.4,9.0,8.8,3.7,164.5,0,Assam,-1
42.0,129.3,12.9,8.7,7.1,134.4,1,Bhuttan,+1
49.8,139.4,11.6,10.3,6.5,144.2,1,Assam,-1
51.7,155.9,4.9,7.6,4.9,161.1,1,Assam,-1
53.0,150.7,10.9,6.8,6.0,155.8,0,Assam,-1
29.8,139.9,13.3,10.0,6.8,145.1,1,Bhuttan,+1
43.5,145.1,12.3,9.3,7.1,150.4,1,Bhuttan,+1
34.5,137.7,17.5,12.1,6.8,143.3,0,Bhuttan,+1
46.8,128.6,9.9,8.0,6.3,133.2,1,Assam,-1
30.2,150.8,14.6,10.0,7.8,156.2,0,Bhuttan,+1
51.7,158.4,10.9,6.5,4.4,163.6,1,Assam,-1
45.7,145.4,11.1,14.3,7.5,151.0,0,Bhuttan,+1
32.3,131.9,4.7,13.1,7.3,137.4,1,Bhuttan,+1
43.7,149.2,8.3,12.5,7.2,154.8,0,Bhuttan,+1
44.9,130.1,10.0,7.3,6.3,134.7,1,Assam,-1
37.4,162.3,15.9,5.9,5.8,167.8,1,Assam,-1
53.5,135.9,17.9,7.6,5.5,140.7,1,Assam,-1
56.0,135.4,15.1,8.8,5.3,140.4,1,Assam,-1
52.7,140.4,7.0,5.6,4.3,145.0,0,Assam,-1
51.4,152.5,9.2,6.9,3.1,157.4,0,Assam,-1
41.2,133.3,12.9,11.0,4.7,137.8,1,Assam,-1
52.0,156.8,12.1,10.7,8.6,162.0,1,Bhuttan,+1
48.6,128.2,13.0,11.0,8.1,133.5,1,Bhuttan,+1
49.7,128.0,15.0,8.7,7.2,133.8,1,Bhuttan,+1
46.0,145.9,13.3,10.0,3.9,150.5,0,Assam,-1
38.3,152.9,12.4,9.3,7.7,158.7,1,Bhuttan,+1
22.5,152.0,12.1,10.1,5.9,157.9,1,Bhuttan,+1
33.4,144.7,9.3,11.4,5.8,150.7,1,Bhuttan,+1
41.3,146.4,12.2,11.7,6.9,151.6,1,Bhuttan,+1
40.1,137.7,20.7,8.6,2.8,143.1,0,Assam,-1
56.0,140.0,12.2,7.8,5.9,144.7,0,Assam,-1
52.5,135.2,10.7,7.2,5.0,140.9,1,Bhuttan,+1
46.0,161.5,10.3,9.6,7.8,167.2,1,Bhuttan,+1
56.9,128.6,7.4,7.6,4.5,134.0,0,Assam,-1
43.5,160.8,2.5,12.2,6.9,166.6,1,Bhuttan,+1
56.9,149.1,5.7,5.0,8.0,154.3,1,Bhuttan,+1
37.2,138.4,4.8,15.7,6.0,143.6,1,Bhuttan,+1
39.7,159.1,9.2,6.4,6.4,163.7,1,Assam,-1
53.2,141.8,13.0,7.9,5.2,147.1,1,Assam,-1
54.7,150.2,9.0,7.7,7.2,156.2,1,Bhuttan,+1
42.0,149.7,13.6,9.0,5.9,154.4,1,Assam,-1
55.8,161.8,8.9,8.4,5.0,167.0,1,Assam,-1
49.0,130.5,12.4,13.6,7.5,135.9,1,Bhuttan,+1
53.7,150.4,14.5,8.8,4.9,155.8,1,Assam,-1
59.1,137.1,8.7,7.0,5.0,142.1,0,Assam,-1
54.3,129.4,10.8,8.2,4.9,134.2,0,Assam,-1
54.3,143.3,9.7,10.5,7.3,149.1,1,Bhuttan,+1
47.3,148.1,14.5,8.4,5.7,152.9,0,Assam,-1
43.0,149.5,9.1,6.0,7.9,155.0,1,Bhuttan,+1
29.0,124.2,12.9,8.5,6.8,129.9,1,Bhuttan,+1
77.4,127.7,17.4,6.1,5.9,132.2,0,Assam,-1
49.3,147.7,11.8,10.4,8.0,153.3,1,Bhuttan,+1
56.6,141.2,20.2,7.0,4.1,146.3,1,Assam,-1
68.3,150.7,16.1,7.0,4.5,155.2,1,Assam,-1
30.1,141.0,7.2,9.3,6.5,146.3,0,Bhuttan,+1
52.8,136.5,15.2,8.0,4.2,141.7,1,Assam,-1
42.7,151.8,9.8,6.7,7.1,156.7,1,Assam,-1
51.1,149.5,15.9,9.2,6.9,154.9,1,Bhuttan,+1
44.0,130.7,16.6,8.2,6.4,135.9,1,Bhuttan,+1
40.4,135.0,13.0,5.1,4.5,140.0,0,Assam,-1
42.2,113.7,2.9,10.7,8.4,119.2,0,Bhuttan,+1
58.5,133.2,14.4,7.7,5.0,138.6,1,Assam,-1
53.2,125.9,7.3,7.5,6.7,131.6,1,Bhuttan,+1
28.0,138.8,10.5,12.2,8.6,144.5,1,Bhuttan,+1
60.2,145.9,12.0,6.9,4.0,151.0,0,Assam,-1
34.2,132.7,6.6,8.5,4.9,137.5,0,Assam,-1
42.2,145.2,6.6,10.7,8.9,151.0,1,Bhuttan,+1
45.0,137.8,11.4,13.3,7.7,142.9,1,Bhuttan,+1
30.9,125.2,7.6,14.8,6.4,130.6,1,Bhuttan,+1
40.7,152.5,10.6,6.8,5.5,157.2,0,Assam,-1
41.0,138.6,12.2,9.5,6.8,144.3,1,Bhuttan,+1
44.9,147.2,12.3,9.5,7.8,152.5,0,Bhuttan,+1
60.8,132.0,15.1,7.6,4.5,137.3,0,Assam,-1
56.2,146.6,19.5,9.9,5.2,151.7,0,Assam,-1
53.4,138.4,4.4,7.6,5.6,143.9,1,Bhuttan,+1
53.9,157.7,9.6,7.6,2.9,162.6,1,Assam,-1
28.6,145.5,10.5,6.9,4.8,150.5,0,Assam,-1
53.1,112.3,9.9,8.9,5.3,117.1,0,Assam,-1
26.7,159.4,5.9,8.6,5.4,165.3,1,Bhuttan,+1
49.9,141.8,15.2,9.3,4.1,146.7,1,Assam,-1
45.8,118.6,11.8,7.2,6.3,124.0,0,Bhuttan,+1
35.0,144.3,5.4,7.3,4.8,149.4,1,Assam,-1
34.0,147.0,7.2,13.1,6.4,152.1,1,Bhuttan,+1
50.5,153.4,14.3,8.3,4.4,158.7,0,Assam,-1
52.2,131.9,10.8,6.7,5.7,136.9,1,Assam,-1
60.9,139.8,9.1,8.7,6.5,145.5,1,Bhuttan,+1
41.5,180.3,13.4,6.8,3.9,185.1,0,Assam,-1
40.9,130.8,11.3,10.3,7.1,135.9,1,Bhuttan,+1
65.1,159.8,4.9,6.7,5.1,164.8,1,Assam,-1
55.4,133.5,13.6,8.1,6.6,138.2,1,Assam,-1
30.8,171.9,13.1,8.8,5.9,176.5,0,Assam,-1
34.5,146.0,16.6,9.3,5.3,151.2,0,Assam,-1
36.1,153.0,8.3,6.2,3.2,158.2,0,Assam,-1
35.9,149.8,16.5,7.2,6.8,154.5,1,Assam,-1
28.0,132.1,5.2,8.9,6.9,137.7,1,Bhuttan,+1
52.0,149.6,10.4,10.5,6.6,154.2,1,Assam,-1
48.0,133.4,4.9,10.5,6.8,139.1,1,Bhuttan,+1
47.5,147.2,13.6,8.8,2.9,152.5,1,Assam,-1
41.0,131.4,18.7,10.3,5.2,136.2,1,Assam,-1
61.3,162.6,6.1,4.7,3.8,167.3,0,Assam,-1
36.8,107.0,10.2,7.5,5.4,112.2,0,Assam,-1
25.1,133.3,11.7,15.4,2.9,138.5,0,Bhuttan,+1
37.1,146.5,6.4,10.3,5.9,152.5,0,Bhuttan,+1
39.5,128.9,7.5,8.8,6.2,134.7,0,Bhuttan,+1
36.8,150.0,7.9,11.8,6.5,155.9,1,Bhuttan,+1
39.6,142.1,7.8,6.9,4.3,147.1,0,Assam,-1
51.4,126.4,10.2,9.6,4.3,131.1,1,Assam,-1
47.7,157.7,14.0,8.4,4.8,162.9,0,Assam,-1
43.8,170.6,4.8,9.1,5.2,175.9,0,Assam,-1
33.7,131.9,11.8,7.5,7.6,137.2,0,Bhuttan,+1
45.3,142.4,9.1,6.2,3.4,147.4,1,Assam,-1
27.8,163.2,7.3,10.0,6.5,168.8,1,Bhuttan,+1
40.3,171.8,8.9,7.3,5.3,177.1,1,Assam,-1
50.7,163.2,15.7,8.9,5.9,168.3,0,Assam,-1
40.1,146.3,4.9,11.0,6.7,151.5,0,Bhuttan,+1
30.5,145.2,9.8,8.6,8.4,150.4,1,Bhuttan,+1
47.0,126.9,7.4,11.6,6.8,132.1,0,Bhuttan,+1
46.4,127.6,9.4,11.9,7.5,133.5,1,Bhuttan,+1
38.8,159.9,11.8,5.9,5.1,165.1,1,Assam,-1
44.7,135.1,9.5,9.3,4.3,141.0,1,Bhuttan,+1
40.6,151.9,8.4,8.9,7.1,157.7,1,Bhuttan,+1
49.0,156.3,13.6,10.5,4.4,161.2,1,Assam,-1
45.8,145.1,9.7,8.2,7.0,150.7,1,Bhuttan,+1
44.4,175.4,13.7,8.2,6.0,180.2,0,Assam,-1
45.3,135.8,14.8,6.4,3.8,141.0,0,Assam,-1
36.0,132.5,6.5,10.3,6.2,138.2,1,Bhuttan,+1
33.1,137.6,1.5,10.1,8.9,143.3,1,Bhuttan,+1
45.1,130.8,10.1,10.9,6.6,135.9,1,Bhuttan,+1
36.6,133.5,17.3,9.7,4.9,139.0,1,Assam,-1
45.5,140.0,13.5,7.5,6.3,145.9,1,Bhuttan,+1
40.3,136.9,14.0,5.6,6.9,142.1,1,Bhuttan,+1
17.3,148.1,12.4,10.2,7.3,153.3,1,Bhuttan,+1
49.6,148.8,16.4,10.2,5.4,154.1,1,Assam,-1
32.5,163.1,12.4,9.6,6.1,168.7,0,Bhuttan,+1
46.0,152.9,14.2,8.5,4.4,158.0,1,Assam,-1
47.4,157.3,15.3,9.3,3.4,162.6,1,Assam,-1
46.8,125.7,6.8,8.1,4.5,130.8,1,Assam,-1
47.3,150.0,6.0,13.9,8.3,155.6,1,Bhuttan,+1
42.1,133.5,11.2,9.3,3.5,138.3,1,Assam,-1
47.3,130.3,13.8,5.6,3.2,135.5,0,Assam,-1
70.7,138.2,9.8,7.3,5.6,143.3,0,Assam,-1
61.5,155.0,9.4,8.1,4.4,159.9,1,Assam,-1
49.0,133.3,9.9,10.6,7.1,139.1,1,Bhuttan,+1
57.7,156.1,19.6,7.5,5.9,161.3,1,Assam,-1
29.6,161.7,10.9,8.7,4.8,166.9,1,Assam,-1
43.0,154.3,8.9,5.3,8.1,160.1,0,Bhuttan,+1
48.4,169.5,17.7,11.1,4.2,174.9,1,Assam,-1
35.6,166.4,11.1,9.3,6.3,172.0,0,Bhuttan,+1
44.5,151.3,13.5,7.4,4.4,156.6,1,Assam,-1
32.3,146.6,4.3,10.0,6.4,152.0,1,Assam,-1
54.2,153.4,7.1,11.1,4.7,158.3,0,Assam,-1
37.4,139.3,5.0,8.9,6.5,145.2,0,Bhuttan,+1
29.2,141.2,13.9,12.2,8.0,147.1,0,Bhuttan,+1
41.3,147.9,12.3,4.5,5.0,153.2,0,Assam,-1
35.2,138.0,11.4,9.2,6.6,143.5,1,Bhuttan,+1
46.5,153.8,16.7,10.7,7.3,159.5,1,Bhuttan,+1
29.3,118.0,15.4,8.6,7.4,123.9,1,Bhuttan,+1
35.4,143.1,8.9,11.6,7.2,148.1,1,Bhuttan,+1
53.9,128.1,14.0,9.6,4.3,133.4,0,Assam,-1
45.7,148.7,16.4,6.9,5.0,153.7,0,Assam,-1
51.0,154.0,14.5,7.9,5.1,159.4,1,Assam,-1
51.2,145.7,10.5,13.1,6.7,151.3,1,Bhuttan,+1
38.1,179.0,12.4,7.0,6.0,184.4,1,Assam,-1
32.0,141.1,8.6,12.1,5.5,146.2,1,Bhuttan,+1
54.2,141.0,8.7,6.3,3.3,146.4,0,Assam,-1
61.8,130.7,10.7,6.2,3.3,135.2,0,Assam,-1
53.2,141.3,14.8,5.4,4.9,146.0,1,Assam,-1
51.1,163.2,16.7,8.3,4.3,168.2,0,Assam,-1
48.8,136.8,8.4,11.4,7.4,142.7,0,Bhuttan,+1
48.9,140.8,7.0,5.0,4.2,146.0,1,Assam,-1
37.4,134.3,9.1,8.9,7.8,139.9,0,Bhuttan,+1
21.0,150.6,5.5,11.5,7.5,156.6,1,Bhuttan,+1
42.8,125.0,9.0,10.1,6.4,130.0,1,Bhuttan,+1
53.5,127.0,14.9,9.7,5.2,132.2,1,Assam,-1
40.8,152.3,13.7,9.3,7.5,157.7,1,Bhuttan,+1
47.5,163.6,14.1,6.8,3.5,168.5,1,Assam,-1
50.8,118.8,10.7,7.8,5.0,123.9,0,Assam,-1
38.9,144.8,11.7,10.1,6.2,150.7,0,Bhuttan,+1
34.7,127.8,4.4,9.7,6.2,133.4,1,Bhuttan,+1
33.1,152.9,5.4,9.9,6.4,158.8,1,Bhuttan,+1
39.1,132.2,17.4,8.5,3.1,137.5,1,Assam,-1
25.7,158.0,12.3,7.1,4.1,163.2,1,Assam,-1
49.0,166.6,11.3,7.2,4.5,171.8,1,Assam,-1
48.3,135.8,6.6,10.3,5.6,141.6,1,Bhuttan,+1
49.5,168.5,13.3,8.6,5.3,173.8,1,Assam,-1
63.3,154.9,14.8,8.7,4.8,160.1,1,Assam,-1
38.2,169.1,11.7,8.9,5.2,174.3,0,Assam,-1
35.6,140.8,4.7,8.4,6.0,146.8,1,Bhuttan,+1
40.5,157.9,4.6,11.1,5.9,163.3,1,Bhuttan,+1
47.2,132.4,6.0,8.9,5.1,137.7,1,Bhuttan,+1
36.0,166.3,6.2,10.0,6.6,171.9,0,Bhuttan,+1
38.6,153.1,9.8,13.4,6.6,159.0,0,Bhuttan,+1
42.2,137.8,6.7,12.2,6.2,143.1,0,Bhuttan,+1
50.8,152.8,10.2,11.3,8.7,158.5,1,Bhuttan,+1
54.5,131.8,9.7,8.6,6.9,137.1,0,Assam,-1
33.7,153.0,8.5,10.3,7.9,158.1,0,Bhuttan,+1
